2017-12-04T11:02:17Z,-1,-1,568.41,28814.64,0
2017-12-04T11:02:18Z,-1,-1,568.41,28814.64,0
2017-12-04T11:02:19Z,-1,-1,568.41,28814.64,0
2017-12-04T11:02:20Z,11.13,21.08,569.17,28819.98,0
2017-12-04T11:02:21Z,14.19,12.35,571.4,28833.38,0
2017-12-04T11:02:22Z,24.16,32.37,571.4,28833.95,0
2017-12-04T11:02:23Z,28.18,37.9,571.4,28833.95,0
2017-12-04T11:02:24Z,33.73,40.65,571.4,28833.95,0
2017-12-04T11:02:25Z,38.48,37.69,571.4,28833.95,0
2017-12-04T11:02:26Z,42.16,30.87,571.4,28833.95,0
2017-12-04T11:02:27Z,46.24,37.9,571.4,28833.95,0
2017-12-04T11:02:28Z,52.26,39.34,571.4,28833.95,0
2017-12-04T11:02:30Z,62.82,35.29,571.4,28833.95,0
2017-12-04T11:02:31Z,65.09,13.48,571.41,28834.25,0
2017-12-04T11:02:32Z,65.15,14.42,571.41,28834.25,0
2017-12-04T11:02:33Z,66.62,19.59,571.41,28834.25,0
2017-12-04T11:02:34Z,70.42,13.68,571.41,28834.25,0
2017-12-04T11:02:35Z,70.36,10.71,571.41,28834.25,0
2017-12-04T11:02:36Z,69.4,10.67,571.41,28834.25,0
2017-12-04T11:02:37Z,69.4,13.39,571.41,28834.25,0
2017-12-04T11:02:38Z,72.04,40.44,573.03,28838.27,0
2017-12-04T11:02:39Z,73.6,9.15,573.76,28842.21,0
2017-12-04T11:02:40Z,73.71,15.96,573.76,28842.21,0
2017-12-04T11:02:41Z,73.77,12.37,573.76,28842.21,0
2017-12-04T11:02:42Z,74.02,26.88,575.21,28861.1,0
2017-12-04T11:02:43Z,74.02,0,575.21,28861.2,0
2017-12-04T11:02:44Z,73.96,0,575.26,28861.2,0
2017-12-04T11:02:45Z,77.05,27.15,575.29,28862.68,0
2017-12-04T11:02:46Z,81.77,39.34,575.29,28862.68,0
2017-12-04T11:02:47Z,92.8,44.52,575.29,28862.68,0
2017-12-04T11:02:48Z,100.54,42.86,575.29,28862.68,0
2017-12-04T11:02:49Z,114.73,37.16,575.29,28862.68,0
2017-12-04T11:02:50Z,126.58,45.45,575.29,28862.68,0
2017-12-04T11:02:51Z,143.47,35.42,575.29,28862.68,0
2017-12-04T11:02:52Z,160.33,41.82,575.29,28863.14,0
2017-12-04T11:02:53Z,176.11,39.29,576.38,28867.96,0
2017-12-04T11:02:54Z,188.62,31.33,576.38,28867.96,0
2017-12-04T11:02:55Z,185.61,31.76,576.38,28867.96,0
2017-12-04T11:02:56Z,185.65,30.87,576.38,28867.96,0
2017-12-04T11:02:57Z,185.65,38.02,576.38,28867.96,0
2017-12-04T11:02:58Z,185.38,31.33,576.38,28867.96,0
2017-12-04T11:02:59Z,188.47,33.58,576.38,28867.96,0
2017-12-04T11:03:00Z,195.17,32.12,576.38,28867.96,0
2017-12-04T11:03:01Z,196.45,38.68,576.38,28867.96,0
2017-12-04T11:03:02Z,196.46,31.39,576.38,28867.96,0
2017-12-04T11:03:03Z,197.11,32.79,576.38,28867.96,0
2017-12-04T11:03:04Z,197.14,35.83,576.38,28867.96,0
2017-12-04T11:03:05Z,197.51,33.33,576.38,28867.96,0
2017-12-04T11:03:06Z,197.51,33.33,576.38,28867.96,0
2017-12-04T11:03:07Z,197.92,31.16,576.38,28867.96,0
2017-12-04T11:03:08Z,198.29,32.37,576.38,28868.3,0
2017-12-04T11:03:09Z,198.49,31.21,576.38,28868.3,0
2017-12-04T11:03:10Z,199.12,30.32,576.38,28868.3,0
2017-12-04T11:03:11Z,199.12,27.61,576.38,28868.3,0
2017-12-04T11:03:12Z,204.58,29.58,576.38,28868.56,0
2017-12-04T11:03:13Z,216.11,36.8,576.38,28868.56,0
2017-12-04T11:03:14Z,216.55,33.79,576.38,28868.56,0
2017-12-04T11:03:15Z,216.53,21.34,576.38,28868.56,0
2017-12-04T11:03:16Z,216.45,23.53,576.38,28868.56,0
2017-12-04T11:03:17Z,216.45,25.97,576.38,28868.56,0
2017-12-04T11:03:18Z,216.4,27.4,576.38,28868.56,0
2017-12-04T11:03:19Z,216.36,34.09,576.38,28868.56,0
2017-12-04T11:03:20Z,216.35,30,576.38,28868.56,0
2017-12-04T11:03:21Z,216.33,24.69,576.38,28868.56,0
2017-12-04T11:03:22Z,216.34,30.07,576.38,28868.75,0
2017-12-04T11:03:23Z,216.34,25.31,576.38,28868.75,0
2017-12-04T11:03:24Z,204.55,28.3,576.38,28868.75,0
2017-12-04T11:03:25Z,204.56,28.85,576.38,28868.75,0
2017-12-04T11:03:26Z,204.56,31.85,576.38,28868.75,0
2017-12-04T11:03:27Z,204.57,28.97,576.39,28868.81,0
2017-12-04T11:03:28Z,204.57,35.43,576.39,28868.81,0
2017-12-04T11:03:29Z,204.95,33.08,576.39,28868.81,0
2017-12-04T11:03:30Z,204.95,25.31,576.39,28868.81,0
2017-12-04T11:03:31Z,204.95,30.5,576.39,28868.81,0
2017-12-04T11:03:32Z,204.9,33.59,576.39,28868.81,0
2017-12-04T11:03:33Z,204.9,22.7,576.39,28868.81,0
2017-12-04T11:03:34Z,203.86,36.13,576.39,28868.81,0
2017-12-04T11:03:35Z,203.86,28.28,576.39,28868.81,0
2017-12-04T11:03:36Z,203.86,28.28,576.39,28868.81,0
2017-12-04T11:03:37Z,203.91,30.14,576.39,28868.81,0
2017-12-04T11:03:38Z,203.87,9.09,576.39,28868.81,0
2017-12-04T11:03:39Z,203.62,5.37,576.39,28868.81,0
2017-12-04T11:03:40Z,203.39,5.37,576.39,28868.81,0
2017-12-04T11:03:41Z,203.28,7.35,576.39,28868.81,0
2017-12-04T11:03:43Z,203.57,5.39,576.39,28868.81,0
2017-12-04T11:03:44Z,203.66,6.21,576.39,28868.81,0
2017-12-04T11:03:45Z,201.51,8.39,576.4,28868.85,0
2017-12-04T11:03:46Z,201.91,33.08,576.4,28868.85,0
2017-12-04T11:03:47Z,201.96,33.59,576.4,28868.85,0
2017-12-04T11:03:48Z,201.98,29.49,576.4,28868.85,0
2017-12-04T11:03:49Z,202.03,28.3,576.4,28868.85,0
2017-12-04T11:03:50Z,201.24,20.11,576.4,28868.85,0
2017-12-04T11:03:51Z,201.38,22.22,576.4,28868.85,0
2017-12-04T11:03:52Z,201.41,8.63,576.4,28868.85,0
2017-12-04T11:03:53Z,202.33,24.86,576.4,28868.85,0
2017-12-04T11:03:54Z,202.12,9.33,576.4,28868.85,0
2017-12-04T11:03:55Z,201.9,12,576.4,28868.85,0
2017-12-04T11:03:56Z,202.35,32.35,576.4,28868.85,0
2017-12-04T11:03:57Z,203.13,30.61,576.4,28868.85,0
2017-12-04T11:03:58Z,203.13,27.16,576.4,28868.85,0
2017-12-04T11:03:59Z,203.09,18.13,576.4,28868.85,0
2017-12-04T11:04:00Z,203.06,24.71,576.4,28868.85,0
2017-12-04T11:04:01Z,202.95,24.08,576.4,28868.85,0
2017-12-04T11:04:02Z,203.24,20.71,576.4,28868.85,0
2017-12-04T11:04:03Z,203.18,15.31,576.4,28868.85,0
2017-12-04T11:04:05Z,203.16,21.69,576.4,28868.85,0
2017-12-04T11:04:06Z,203.2,25.41,576.41,28868.92,0
2017-12-04T11:04:07Z,203.2,29.14,576.41,28868.92,0
2017-12-04T11:04:08Z,203.22,27.52,576.41,28868.92,0
2017-12-04T11:04:09Z,205.59,29.14,576.41,28868.92,0
2017-12-04T11:04:10Z,215.06,38.02,576.41,28868.92,0
2017-12-04T11:04:11Z,218.56,35.71,576.41,28868.92,0
2017-12-04T11:04:12Z,218.61,27.5,576.41,28868.92,0
2017-12-04T11:04:13Z,218.8,28.48,576.41,28868.96,0
2017-12-04T11:04:14Z,218.81,36.67,576.41,28868.96,0
2017-12-04T11:04:15Z,218.78,29.37,576.41,28868.96,0
2017-12-04T11:04:16Z,218.78,28.67,576.41,28868.96,0
2017-12-04T11:04:17Z,218.75,27.67,576.41,28868.96,0
2017-12-04T11:04:18Z,218.14,29.87,576.41,28868.96,0
2017-12-04T11:04:19Z,218.15,26.04,576.41,28868.96,0
2017-12-04T11:04:20Z,218.15,28.85,576.41,28868.96,0
2017-12-04T11:04:21Z,208.8,20,576.41,28868.96,0
2017-12-04T11:04:22Z,212.84,27.78,576.41,28868.96,0
2017-12-04T11:04:23Z,208.75,32.64,576.41,28868.96,0
2017-12-04T11:04:24Z,203.53,30.5,576.41,28868.96,0
2017-12-04T11:04:25Z,203.55,30.28,576.41,28868.96,0
2017-12-04T11:04:26Z,211.24,31.47,576.41,28868.96,0
2017-12-04T11:04:27Z,219.26,56.6,576.41,28868.96,0
2017-12-04T11:04:28Z,218.31,31.69,576.41,28868.96,0
2017-12-04T11:04:29Z,218.31,27.5,576.41,28868.96,0
2017-12-04T11:04:30Z,218.31,28.95,576.41,28868.96,0
2017-12-04T11:04:31Z,218.32,28.67,576.41,28868.96,0
2017-12-04T11:04:32Z,215.53,31.3,576.41,28868.96,0
2017-12-04T11:04:33Z,209.66,27.5,576.41,28868.96,0
2017-12-04T11:04:34Z,209.64,30.88,576.41,28868.96,0
2017-12-04T11:04:35Z,209.57,29.25,576.41,28868.96,0
2017-12-04T11:04:36Z,209.57,34.13,576.41,28868.96,0
2017-12-04T11:04:37Z,209.54,30.14,576.41,28868.96,0
